game_id,move_number,phase,start_eval,end_eval,delta_eval,move_quality,time_per_move,accuracy_score,blunder_risk,flag1,flag2,flag3,last_elo,new_elo
game_01236,27,Middlegame,-0.91,-0.95,-0.04,Perfect,4.25,5.44,0.05,0,0,0,1593.08,1595.75
game_01236,28,Middlegame,-0.95,-0.23,0.71,Inaccuracy,3.21,3.7,0.66,0,0,0,1595.75,1593.63
game_01236,29,Middlegame,-0.23,-0.13,0.1,Perfect,4.86,6.0,0.01,0,0,0,1593.63,1596.31
game_01236,30,Endgame,-0.13,-0.12,0.01,Perfect,3.59,5.67,0.11,1,0,0,1596.31,1600.8
game_01236,31,Endgame,-0.12,-0.0,0.12,Perfect,1.55,6.0,0.16,0,0,0,1600.8,1605.25
game_01236,32,Endgame,-0.0,-0.36,-0.36,Good,3.5,4.24,0.17,1,0,0,1605.25,1606.72
game_01236,33,Endgame,-0.36,0.01,0.37,Good,2.71,4.66,0.05,0,0,0,1606.72,1607.71
game_01236,34,Endgame,0.01,-0.02,-0.03,Perfect,2.53,6.0,0.03,0,1,0,1607.71,1612.13
game_01236,35,Endgame,-0.02,0.2,0.22,Good,1.81,6.0,0.02,1,0,0,1612.13,1613.81
game_01236,36,Endgame,0.2,-2.46,-2.66,Blunder,2.39,0.17,2.0,0,0,0,1613.81,1599.96
game_01236,37,Endgame,-2.46,-2.46,0.0,Perfect,1.53,5.39,0.27,0,0,0,1599.96,1603.21
game_01236,38,Endgame,-2.46,-2.41,0.05,Perfect,0.92,5.34,0.38,0,0,0,1603.21,1606.64
game_01236,39,Endgame,-2.41,-2.41,-0.01,Perfect,1.64,5.68,0.34,0,0,0,1606.64,1610.83
game_01237,1,Opening,-0.58,-2.3,-1.72,Blunder,1.62,3.35,1.46,0,0,0,1998.54,1993.9
game_01237,2,Opening,-2.3,-2.27,0.03,Perfect,1.33,6.0,0.06,0,0,0,1993.9,1999.13
game_01237,3,Opening,-2.27,-2.26,0.01,Perfect,1.15,5.41,0.2,0,0,0,1999.13,2004.99
game_01237,4,Opening,-2.26,-2.47,-0.21,Good,2.06,6.0,0.34,0,0,0,2004.99,2005.99
game_01237,5,Opening,-2.47,-2.53,-0.05,Perfect,0.56,5.4,0.39,0,1,0,2005.99,2010.92
game_01237,6,Opening,-2.53,-3.87,-1.35,Blunder,1.55,4.14,1.08,0,0,0,2010.92,2003.95
game_01237,7,Opening,-3.87,-3.86,0.02,Perfect,1.46,4.97,0.16,0,0,0,2003.95,2008.05
game_01237,8,Opening,-3.86,-2.11,1.75,Blunder,2.5,1.78,1.56,1,0,0,2008.05,1998.2
game_01237,9,Opening,-2.11,-4.58,-2.47,Blunder,0.83,1.23,1.96,0,0,0,1998.2,1988.3
game_01237,10,Opening,-4.58,-4.59,-0.01,Perfect,0.86,6.0,0.25,0,0,0,1988.3,1992.74
game_01237,11,Middlegame,-4.59,-5.0,-0.58,Inaccuracy,4.44,4.38,0.23,1,0,0,1992.74,1989.83
game_01237,12,Middlegame,-5.0,-5.0,-2.73,Blunder,7.0,0.67,2.0,0,1,0,1989.83,1982.0
game_01237,13,Middlegame,-5.0,-5.0,-0.06,Perfect,4.6,6.0,0.04,0,0,0,1982.0,1986.61
game_01237,14,Middlegame,-5.0,-4.97,0.03,Perfect,3.38,6.0,0.27,0,0,0,1986.61,1991.61
game_01237,15,Middlegame,-4.97,-4.94,0.03,Perfect,4.26,6.0,0.37,0,0,0,1991.61,1995.19
game_01237,16,Middlegame,-4.94,-3.62,1.32,Blunder,7.0,3.54,0.86,0,0,0,1995.19,1983.91
game_01237,17,Middlegame,-3.62,-3.6,0.02,Perfect,4.11,6.0,0.39,0,0,0,1983.91,1989.61
game_01237,18,Middlegame,-3.6,-3.63,-0.03,Perfect,2.26,6.0,0.39,1,0,0,1989.61,1994.98
game_01237,19,Middlegame,-3.63,-3.69,-0.06,Perfect,1.66,5.47,0.01,1,0,0,1994.98,1999.39
game_01237,20,Middlegame,-3.69,-3.76,-0.07,Perfect,1.3,6.0,0.35,0,0,0,1999.39,2004.28
game_01237,21,Middlegame,-3.76,-3.86,-0.1,Perfect,3.35,5.42,0.26,1,0,0,2004.28,2010.45
game_01237,22,Middlegame,-3.86,-3.81,0.05,Perfect,2.05,5.81,0.01,0,0,0,2010.45,2015.16
game_01237,23,Middlegame,-3.81,-3.84,-0.03,Perfect,4.11,5.22,0.07,0,0,0,2015.16,2019.86
game_01237,24,Middlegame,-3.84,-4.26,-0.43,Good,5.08,5.17,0.35,0,1,0,2019.86,2020.75
game_01237,25,Middlegame,-4.26,-4.23,0.03,Perfect,1.53,5.94,0.37,0,0,0,2020.75,2025.74
game_01237,26,Middlegame,-4.23,-4.86,-0.62,Inaccuracy,4.46,3.87,0.33,0,0,0,2025.74,2022.98
game_01237,27,Endgame,-4.86,-4.88,-0.02,Perfect,3.23,6.0,0.33,0,0,0,2022.98,2028.5
game_01237,28,Endgame,-4.88,-5.0,-1.67,Blunder,3.15,3.22,1.37,0,0,0,2028.5,2012.43
game_01237,29,Endgame,-5.0,-4.99,0.01,Perfect,2.51,6.0,0.19,0,0,0,2012.43,2018.67
game_01237,30,Endgame,-4.99,-4.77,0.22,Good,1.64,6.0,0.25,0,0,0,2018.67,2020.66
game_01237,31,Endgame,-4.77,-4.72,0.05,Perfect,0.79,6.0,0.38,0,0,0,2020.66,2024.38
game_01237,32,Endgame,-4.72,-4.73,-0.01,Perfect,2.26,6.0,0.18,0,0,0,2024.38,2028.13
game_01237,33,Endgame,-4.73,-4.73,-0.01,Perfect,1.06,6.0,0.19,0,0,0,2028.13,2032.13
game_01237,34,Endgame,-4.73,-3.38,1.36,Blunder,1.7,3.53,1.02,0,0,0,2032.13,2020.68
game_01237,35,Endgame,-3.38,-4.94,-1.56,Blunder,2.37,3.56,1.13,1,0,0,2020.68,2005.27
game_01237,36,Endgame,-4.94,-5.0,-0.17,Perfect,3.28,4.75,0.07,0,1,0,2005.27,2010.8
game_01238,1,Opening,-0.26,-0.48,-0.21,Good,1.1,6.0,0.12,0,0,0,792.72,793.32
game_01238,2,Opening,-0.48,2.1,2.57,Blunder,2.1,0.63,2.0,0,1,0,793.32,789.24
game_01238,3,Opening,2.1,1.86,-0.24,Good,1.97,5.89,0.28,0,0,0,789.24,790.57
game_01238,4,Opening,1.86,1.82,-0.04,Perfect,1.25,6.0,0.37,0,0,0,790.57,793.26
game_01238,5,Opening,1.82,1.94,0.11,Perfect,0.53,5.71,0.01,0,0,0,793.26,796.6
game_01238,6,Opening,1.94,1.93,-0.01,Perfect,0.82,6.0,0.32,0,0,0,796.6,800.52
game_01238,7,Opening,1.93,1.75,-0.18,Perfect,1.81,6.0,0.03,0,0,0,800.52,804.29
game_01238,8,Opening,1.75,1.77,0.03,Perfect,0.68,6.0,0.05,0,0,0,804.29,806.6
game_01238,9,Opening,1.77,1.68,-0.09,Perfect,0.75,5.28,0.12,0,0,0,806.6,810.37
game_01238,10,Opening,1.68,1.62,-0.06,Perfect,1.55,5.44,0.14,0,0,0,810.37,814.23
game_01238,11,Middlegame,1.62,1.59,-0.03,Perfect,3.62,5.25,0.35,0,1,0,814.23,817.42
game_01238,12,Middlegame,1.59,1.51,-0.08,Perfect,2.24,4.98,0.11,1,0,0,817.42,820.9
game_01238,13,Middlegame,1.51,1.56,0.05,Perfect,1.38,5.7,0.01,0,0,0,820.9,823.81
game_01238,14,Middlegame,1.56,1.27,-0.29,Good,1.45,4.87,0.05,0,0,0,823.81,825.17
game_01238,15,Middlegame,1.27,1.26,-0.01,Perfect,2.68,6.0,0.28,0,0,0,825.17,828.95
game_01238,16,Middlegame,1.26,1.32,0.07,Perfect,2.45,5.71,0.31,1,0,0,828.95,831.46
game_01238,17,Middlegame,1.32,1.27,-0.05,Perfect,4.25,6.0,0.15,1,0,0,831.46,834.34
game_01238,18,Middlegame,1.27,1.17,-0.1,Perfect,1.63,5.28,0.35,0,0,0,834.34,837.12
game_01238,19,Middlegame,1.17,1.14,-0.03,Perfect,3.87,5.67,0.24,0,0,0,837.12,840.82
game_01238,20,Middlegame,1.14,1.2,0.06,Perfect,3.48,6.0,0.22,0,0,0,840.82,843.97
game_01238,21,Middlegame,1.2,1.23,0.03,Perfect,1.53,6.0,0.39,0,0,0,843.97,847.64
game_01238,22,Middlegame,1.23,1.82,0.59,Inaccuracy,6.32,5.27,0.48,0,0,0,847.64,846.14
game_01238,23,Middlegame,1.82,1.76,-0.06,Perfect,2.28,6.0,0.27,1,0,0,846.14,848.37
game_01238,24,Middlegame,1.76,1.89,0.13,Perfect,4.17,6.0,0.17,0,0,0,848.37,851.61
game_01238,25,Middlegame,1.89,2.04,0.15,Perfect,4.86,6.0,0.27,1,0,0,851.61,855.39
game_01238,26,Middlegame,2.04,2.59,0.55,Inaccuracy,1.64,6.0,0.27,0,1,0,855.39,852.04
game_01238,27,Endgame,2.59,2.24,-0.35,Good,3.26,4.92,0.08,0,0,0,852.04,852.88
game_01238,28,Endgame,2.24,2.22,-0.03,Perfect,3.6,6.0,0.27,0,0,0,852.88,858.03
game_01238,29,Endgame,2.22,2.18,-0.04,Perfect,1.9,4.74,0.28,0,0,0,858.03,861.94
game_01238,30,Endgame,2.18,2.17,-0.01,Perfect,1.4,5.18,0.33,0,0,0,861.94,868.32
game_01238,31,Endgame,2.17,0.18,-1.99,Blunder,1.92,2.32,1.67,0,1,0,868.32,859.15
game_01238,32,Endgame,0.18,-0.55,-0.73,Inaccuracy,1.41,4.9,0.37,0,0,0,859.15,855.98
game_01238,33,Endgame,-0.55,-0.8,-0.25,Good,1.6,5.81,0.33,0,0,0,855.98,857.54
game_01238,34,Endgame,-0.8,-0.37,0.42,Good,1.08,4.78,0.09,1,0,0,857.54,858.88
game_01238,35,Endgame,-0.37,-0.4,-0.03,Perfect,0.72,6.0,0.04,1,0,0,858.88,863.04
game_01238,36,Endgame,-0.4,-0.76,-0.36,Good,0.49,5.16,0.1,0,0,0,863.04,864.55
game_01239,1,Opening,0.68,0.66,-0.02,Perfect,1.4,5.23,0.11,0,0,0,1532.26,1535.84
game_01239,2,Opening,0.66,-0.93,-1.59,Blunder,1.13,2.92,1.2,1,0,0,1535.84,1530.68
game_01239,3,Opening,-0.93,-1.24,-0.31,Good,1.35,5.42,0.05,0,0,0,1530.68,1531.41
game_01239,4,Opening,-1.24,-1.36,-0.12,Perfect,0.6,6.0,0.39,0,0,0,1531.41,1534.36
game_01239,5,Opening,-1.36,-1.31,0.05,Perfect,0.51,6.0,0.15,0,1,0,1534.36,1537.98
game_01239,6,Opening,-1.31,-1.3,0.01,Perfect,1.08,6.0,0.3,0,0,0,1537.98,1541.16
game_01239,7,Opening,-1.3,-1.33,-0.03,Perfect,0.53,5.86,0.0,0,0,0,1541.16,1543.69
game_01239,8,Opening,-1.33,-1.33,-0.01,Perfect,1.56,4.7,0.15,0,0,0,1543.69,1545.95
game_01239,9,Opening,-1.33,-1.28,0.05,Perfect,2.11,5.66,0.05,0,0,0,1545.95,1549.31
game_01239,10,Opening,-1.28,-1.29,-0.01,Perfect,2.11,6.0,0.29,0,1,0,1549.31,1552.92
game_01239,11,Middlegame,-1.29,-1.9,-0.6,Inaccuracy,1.51,5.72,0.23,0,0,0,1552.92,1550.66
game_01239,12,Middlegame,-1.9,-0.91,0.99,Inaccuracy,2.0,4.18,0.8,0,0,0,1550.66,1547.84
game_01239,13,Middlegame,-0.91,-3.69,-2.77,Blunder,7.0,0.33,2.0,0,0,0,1547.84,1542.69
game_01239,14,Middlegame,-3.69,-3.58,0.1,Perfect,1.35,6.0,0.31,1,0,0,1542.69,1547.57
game_01239,15,Middlegame,-3.58,-5.0,-2.17,Blunder,6.48,2.09,1.85,0,0,0,1547.57,1539.02
game_01239,16,Middlegame,-5.0,-5.0,-0.08,Perfect,3.18,6.0,0.03,0,0,0,1539.02,1543.32
game_01239,17,Middlegame,-5.0,-5.0,-2.05,Blunder,7.0,2.7,1.65,1,1,0,1543.32,1533.91
game_01239,18,Middlegame,-5.0,-5.0,-0.01,Perfect,4.08,5.54,0.03,1,1,0,1533.91,1539.42
game_01239,19,Middlegame,-5.0,-5.0,0.0,Perfect,1.96,6.0,0.33,0,0,0,1539.42,1542.71
game_01239,20,Middlegame,-5.0,-4.97,0.03,Perfect,2.2,6.0,0.26,0,0,0,1542.71,1546.33
game_01239,21,Middlegame,-4.97,-5.0,-0.09,Perfect,5.03,5.75,0.19,1,1,0,1546.33,1552.2
game_01239,22,Middlegame,-5.0,-5.0,-0.02,Perfect,1.94,5.55,0.16,0,0,0,1552.2,1556.22
game_01239,23,Middlegame,-5.0,-5.0,-0.01,Perfect,3.34,6.0,0.09,0,0,0,1556.22,1561.98
game_01239,24,Middlegame,-5.0,-5.0,-2.66,Blunder,4.04,1.36,2.0,0,0,0,1561.98,1549.46
game_01239,25,Middlegame,-5.0,-5.0,-1.7,Blunder,3.05,2.9,1.24,1,1,0,1549.46,1541.71
game_01239,26,Middlegame,-5.0,-5.0,-0.08,Perfect,5.11,5.22,0.04,1,1,0,1541.71,1547.21
game_01239,27,Middlegame,-5.0,-4.98,0.02,Perfect,4.65,6.0,0.23,0,0,0,1547.21,1552.18
game_01239,28,Middlegame,-4.98,-5.0,-0.05,Perfect,5.45,5.68,0.24,0,0,0,1552.18,1557.73
game_01239,29,Middlegame,-5.0,-5.0,-0.11,Perfect,1.7,5.29,0.08,0,1,0,1557.73,1563.21
game_01239,30,Middlegame,-5.0,-5.0,-0.34,Good,4.95,4.96,0.19,0,0,0,1563.21,1565.12
game_01239,31,Middlegame,-5.0,-5.0,-2.53,Blunder,4.16,0.9,1.94,1,0,0,1565.12,1555.65
game_01239,32,Middlegame,-5.0,-2.86,2.14,Blunder,5.19,1.64,1.61,0,0,0,1555.65,1548.51
game_01239,33,Middlegame,-2.86,-2.82,0.04,Perfect,5.43,6.0,0.3,0,0,0,1548.51,1552.08
game_01239,34,Endgame,-2.82,-3.01,-0.18,Perfect,2.81,6.0,0.25,1,0,0,1552.08,1555.93
game_01239,35,Endgame,-3.01,-0.89,2.11,Blunder,3.72,1.29,1.9,0,0,0,1555.93,1543.79
game_01239,36,Endgame,-0.89,0.41,1.31,Blunder,2.53,3.5,0.94,0,0,0,1543.79,1533.85
game_01239,37,Endgame,0.41,3.15,2.74,Blunder,5.37,0.35,2.0,0,0,0,1533.85,1523.03
game_01239,38,Endgame,3.15,3.17,0.02,Perfect,2.45,6.0,0.05,1,0,0,1523.03,1528.01
game_01239,39,Endgame,3.17,1.79,-1.38,Blunder,1.36,3.7,0.97,1,0,0,1528.01,1512.96
game_01239,40,Endgame,1.79,1.79,0.0,Perfect,1.28,6.0,0.19,1,0,0,1512.96,1516.26
game_01239,41,Endgame,1.79,1.81,0.02,Perfect,2.95,5.02,0.12,0,0,0,1516.26,1521.47
game_01239,42,Endgame,1.81,4.46,2.65,Blunder,3.05,0.78,2.0,0,1,0,1521.47,1509.27
game_01239,43,Endgame,4.46,4.45,-0.01,Perfect,1.06,5.74,0.27,0,0,0,1509.27,1514.31
game_01239,44,Endgame,4.45,4.48,0.03,Perfect,1.07,5.29,0.08,0,0,0,1514.31,1520.04
game_01239,45,Endgame,4.48,4.47,-0.01,Perfect,0.51,6.0,0.25,0,0,0,1520.04,1526.18
game_01240,1,Opening,-0.36,-0.4,-0.04,Perfect,0.79,4.98,0.15,0,0,0,1485.47,1488.9
game_01240,2,Opening,-0.4,-0.35,0.05,Perfect,1.73,6.0,0.04,1,0,0,1488.9,1490.95
game_01240,3,Opening,-0.35,-0.34,0.01,Perfect,0.89,5.73,0.39,0,0,0,1490.95,1494.8
game_01240,4,Opening,-0.34,-0.59,-0.25,Good,0.99,5.3,0.28,0,0,0,1494.8,1496.13
game_01240,5,Opening,-0.59,-0.62,-0.03,Perfect,1.27,6.0,0.33,0,0,0,1496.13,1498.65
game_01240,6,Opening,-0.62,-0.76,-0.14,Perfect,0.83,6.0,0.05,0,0,0,1498.65,1502.64
game_01240,7,Opening,-0.76,-0.74,0.01,Perfect,1.18,5.47,0.03,0,0,0,1502.64,1505.86
game_01240,8,Opening,-0.74,-0.45,0.3,Good,1.43,6.0,0.1,0,0,0,1505.86,1507.26
game_01240,9,Opening,-0.45,-0.53,-0.08,Perfect,1.65,5.53,0.02,1,0,0,1507.26,1509.69
game_01240,10,Opening,-0.53,-0.53,0.0,Perfect,0.47,6.0,0.08,0,0,0,1509.69,1513.61
game_01240,11,Middlegame,-0.53,1.1,1.62,Blunder,4.47,2.54,1.48,1,0,0,1513.61,1506.68
game_01240,12,Middlegame,1.1,1.16,0.06,Perfect,5.15,6.0,0.38,0,0,0,1506.68,1510.27
game_01240,13,Middlegame,1.16,1.16,-0.0,Perfect,4.01,6.0,0.14,1,0,0,1510.27,1514.06
game_01240,14,Middlegame,1.16,1.15,-0.01,Perfect,3.32,5.55,0.4,0,0,0,1514.06,1517.43
game_01240,15,Middlegame,1.15,1.17,0.02,Perfect,3.05,5.11,0.25,0,0,0,1517.43,1520.74
game_01240,16,Middlegame,1.17,-0.57,-1.74,Blunder,2.68,2.09,1.39,0,0,0,1520.74,1516.68
game_01240,17,Middlegame,-0.57,-0.57,-0.0,Perfect,4.91,6.0,0.12,0,0,0,1516.68,1520.37
game_01240,18,Middlegame,-0.57,-0.55,0.03,Perfect,3.77,5.04,0.05,0,0,0,1520.37,1522.54
game_01240,19,Middlegame,-0.55,-0.9,-0.35,Good,1.9,4.58,0.36,0,0,0,1522.54,1523.49
game_01240,20,Middlegame,-0.9,-0.9,-0.01,Perfect,3.19,6.0,0.39,0,0,0,1523.49,1526.95
game_01240,21,Middlegame,-0.9,-0.9,0.0,Perfect,1.66,6.0,0.23,0,0,0,1526.95,1528.96
game_01240,22,Middlegame,-0.9,-0.96,-0.06,Perfect,4.86,5.37,0.32,1,0,0,1528.96,1531.61
game_01240,23,Middlegame,-0.96,-0.9,0.06,Perfect,3.81,5.36,0.02,0,0,0,1531.61,1534.97
game_01240,24,Middlegame,-0.9,-0.93,-0.04,Perfect,2.88,5.73,0.03,0,1,0,1534.97,1538.97
game_01240,25,Middlegame,-0.93,-1.32,-0.39,Good,3.03,4.97,0.36,0,0,0,1538.97,1539.71
game_01240,26,Middlegame,-1.32,-1.28,0.03,Perfect,4.68,6.0,0.35,0,0,0,1539.71,1543.37
game_01240,27,Middlegame,-1.28,-1.19,0.09,Perfect,5.41,5.43,0.22,0,1,0,1543.37,1545.69
game_01240,28,Middlegame,-1.19,-1.16,0.03,Perfect,3.5,5.19,0.11,0,0,0,1545.69,1548.06
game_01240,29,Middlegame,-1.16,-1.14,0.02,Perfect,4.86,6.0,0.08,0,0,0,1548.06,1550.06
game_01240,30,Middlegame,-1.14,-2.72,-1.58,Blunder,3.05,2.22,1.17,0,0,0,1550.06,1542.59
game_01240,31,Middlegame,-2.72,-3.28,-0.56,Inaccuracy,5.67,5.41,0.18,0,0,0,1542.59,1539.32
game_01240,32,Middlegame,-3.28,-3.17,0.11,Perfect,1.52,5.61,0.22,0,0,0,1539.32,1544.0
game_01240,33,Middlegame,-3.17,-3.1,0.07,Perfect,2.25,5.33,0.02,0,1,0,1544.0,1549.1
game_01240,34,Middlegame,-3.1,-3.0,0.1,Perfect,1.74,6.0,0.12,0,0,0,1549.1,1553.64
game_01240,35,Middlegame,-3.0,-4.67,-1.67,Blunder,2.69,3.02,1.37,1,0,0,1553.64,1543.89
game_01240,36,Middlegame,-4.67,-4.74,-0.07,Perfect,1.36,5.3,0.16,0,0,0,1543.89,1548.09
game_01240,37,Middlegame,-4.74,-4.73,0.0,Perfect,2.61,6.0,0.2,0,0,0,1548.09,1552.44
game_01240,38,Middlegame,-4.73,-4.79,-0.06,Perfect,2.22,4.99,0.08,0,1,0,1552.44,1556.26
game_01240,39,Middlegame,-4.79,-4.79,0.0,Perfect,3.37,5.47,0.09,0,0,0,1556.26,1560.84
game_01240,40,Middlegame,-4.79,-4.13,0.65,Inaccuracy,4.37,4.7,0.35,0,1,0,1560.84,1557.56
game_01240,41,Middlegame,-4.13,-4.24,-0.1,Perfect,4.38,4.78,0.12,0,0,0,1557.56,1563.5
game_01240,42,Middlegame,-4.24,-4.52,-0.28,Good,2.12,5.93,0.22,1,0,0,1563.5,1565.38
game_01240,43,Middlegame,-4.52,-4.57,-0.05,Perfect,1.85,6.0,0.36,0,0,0,1565.38,1570.89
game_01240,44,Middlegame,-4.57,-4.65,-0.09,Perfect,3.15,5.53,0.11,0,0,0,1570.89,1574.99
game_01240,45,Middlegame,-4.65,-4.62,0.03,Perfect,5.14,5.08,0.35,0,0,0,1574.99,1580.82
game_01240,46,Middlegame,-4.62,-4.56,0.06,Perfect,2.53,5.36,0.13,0,0,0,1580.82,1585.6
game_01240,47,Endgame,-4.56,-4.61,-0.05,Perfect,2.86,5.62,0.09,0,0,0,1585.6,1588.9
game_01240,48,Endgame,-4.61,-4.62,-0.01,Perfect,2.27,6.0,0.28,0,0,0,1588.9,1592.29
game_01240,49,Endgame,-4.62,-4.67,-0.05,Perfect,1.7,5.79,0.39,0,0,0,1592.29,1597.64
game_01240,50,Endgame,-4.67,-4.43,0.25,Good,3.99,5.59,0.11,0,0,0,1597.64,1599.6
game_01240,51,Endgame,-4.43,-4.64,-0.21,Good,2.28,6.0,0.3,0,0,0,1599.6,1601.24
game_01240,52,Endgame,-4.64,-4.66,-0.02,Perfect,1.84,5.32,0.37,0,0,0,1601.24,1605.54
game_01240,53,Endgame,-4.66,-4.61,0.06,Perfect,1.03,6.0,0.18,0,0,0,1605.54,1609.13
game_01240,54,Endgame,-4.61,-4.36,0.24,Good,0.95,6.0,0.02,1,0,0,1609.13,1610.73
game_01240,55,Endgame,-4.36,-4.35,0.02,Perfect,1.81,6.0,0.06,0,0,0,1610.73,1616.58
game_01240,56,Endgame,-4.35,-4.27,0.08,Perfect,2.29,6.0,0.21,0,0,0,1616.58,1622.33
game_01240,57,Endgame,-4.27,-4.27,-0.0,Perfect,3.05,5.08,0.32,0,0,0,1622.33,1626.3
game_01240,58,Endgame,-4.27,-2.71,1.56,Blunder,0.6,3.64,1.24,0,0,0,1626.3,1611.15
game_01240,59,Endgame,-2.71,-2.71,0.0,Perfect,2.02,5.98,0.14,0,1,0,1611.15,1615.4
game_01240,60,Endgame,-2.71,-2.62,0.08,Perfect,1.41,5.74,0.13,0,0,0,1615.4,1621.73
game_01240,61,Endgame,-2.62,-2.67,-0.04,Perfect,0.78,5.89,0.19,1,1,0,1621.73,1626.56
game_01240,62,Endgame,-2.67,-2.78,-0.11,Perfect,0.98,6.0,0.28,1,0,0,1626.56,1630.52
game_01241,1,Opening,0.78,0.75,-0.03,Perfect,1.1,5.81,0.09,0,0,0,853.45,855.71
game_01241,2,Opening,0.75,1.09,0.34,Good,0.49,6.0,0.05,0,0,0,855.71,857.09
game_01241,3,Opening,1.09,0.83,-0.27,Good,0.41,4.77,0.24,0,0,0,857.09,858.54
game_01241,4,Opening,0.83,0.82,-0.01,Perfect,0.72,6.0,0.03,1,0,0,858.54,861.29
game_01241,5,Opening,0.82,0.45,-0.37,Good,1.84,5.31,0.23,1,0,0,861.29,862.68
game_01241,6,Opening,0.45,0.41,-0.04,Perfect,1.31,5.95,0.23,0,0,0,862.68,866.42
game_01241,7,Opening,0.41,0.41,-0.0,Perfect,0.82,6.0,0.31,0,0,0,866.42,868.88
game_01241,8,Opening,0.41,0.48,0.06,Perfect,2.07,5.83,0.34,0,0,0,868.88,872.2
game_01241,9,Opening,0.48,0.74,0.26,Good,0.96,5.53,0.37,0,0,0,872.2,873.65
game_01241,10,Opening,0.74,0.75,0.01,Perfect,0.89,4.61,0.02,1,0,0,873.65,877.21
game_01241,11,Middlegame,0.75,0.68,-0.08,Perfect,5.34,4.02,0.33,0,0,0,877.21,879.74
game_01241,12,Middlegame,0.68,2.77,2.09,Blunder,3.5,0.89,1.63,0,0,0,879.74,874.4
game_01241,13,Middlegame,2.77,2.81,0.04,Perfect,1.8,4.83,0.01,0,1,0,874.4,880.32
game_01241,14,Middlegame,2.81,2.93,0.12,Perfect,4.4,6.0,0.23,0,0,0,880.32,884.43
game_01241,15,Middlegame,2.93,3.02,0.1,Perfect,5.0,5.25,0.01,0,0,0,884.43,890.62
game_01241,16,Middlegame,3.02,2.94,-0.08,Perfect,3.62,5.52,0.28,0,0,0,890.62,894.9
game_01241,17,Middlegame,2.94,3.58,0.64,Inaccuracy,4.02,4.94,0.29,0,0,0,894.9,890.26
game_01241,18,Middlegame,3.58,3.65,0.07,Perfect,1.74,6.0,0.14,0,0,0,890.26,893.71
game_01241,19,Middlegame,3.65,3.61,-0.04,Perfect,5.32,6.0,0.29,0,0,0,893.71,898.32
game_01241,20,Endgame,3.61,3.6,-0.02,Perfect,3.86,6.0,0.27,1,0,0,898.32,902.0
game_01241,21,Endgame,3.6,5.0,1.42,Blunder,5.65,3.57,0.99,1,0,0,902.0,892.16
game_01241,22,Endgame,5.0,5.0,0.0,Perfect,3.93,4.74,0.32,1,0,0,892.16,897.31
game_01241,23,Endgame,5.0,4.64,-0.36,Good,1.3,5.34,0.03,0,0,0,897.31,898.56
game_01241,24,Endgame,4.64,4.55,-0.08,Perfect,0.97,5.09,0.09,0,0,0,898.56,903.9
game_01241,25,Endgame,4.55,4.42,-0.13,Perfect,1.04,4.96,0.02,0,1,0,903.9,908.37
game_01241,26,Endgame,4.42,4.43,0.01,Perfect,1.82,5.62,0.16,0,0,0,908.37,912.5
game_01242,1,Opening,0.59,0.57,-0.02,Perfect,0.78,5.95,0.14,1,0,0,1902.87,1906.64
game_01242,2,Opening,0.57,0.53,-0.04,Perfect,1.07,6.0,0.35,0,0,0,1906.64,1908.87
game_01242,3,Opening,0.53,0.44,-0.09,Perfect,2.18,5.35,0.23,0,0,0,1908.87,1911.73
game_01242,4,Opening,0.44,0.44,0.0,Perfect,1.97,6.0,0.13,0,0,0,1911.73,1914.87
game_01242,5,Opening,0.44,0.43,-0.02,Perfect,1.1,5.22,0.29,0,0,0,1914.87,1917.7
game_01242,6,Opening,0.43,0.57,0.14,Perfect,2.18,6.0,0.28,0,1,0,1917.7,1920.37
game_01242,7,Opening,0.57,3.14,2.57,Blunder,1.57,0.18,2.0,0,0,0,1920.37,1913.53
game_01242,8,Opening,3.14,3.1,-0.04,Perfect,2.05,5.49,0.35,0,0,0,1913.53,1917.58
game_01242,9,Opening,3.1,4.56,1.47,Blunder,1.07,2.52,1.19,1,1,0,1917.58,1906.22
game_01242,10,Opening,4.56,4.57,0.01,Perfect,1.29,5.38,0.22,1,1,0,1906.22,1912.38
game_01242,11,Middlegame,4.57,4.68,0.11,Perfect,5.24,6.0,0.16,0,0,0,1912.38,1915.93
game_01242,12,Middlegame,4.68,4.66,-0.02,Perfect,4.49,5.88,0.09,0,0,0,1915.93,1920.98
game_01242,13,Middlegame,4.66,5.0,2.48,Blunder,6.03,1.74,2.0,0,0,0,1920.98,1912.16
game_01242,14,Middlegame,5.0,5.0,0.02,Perfect,4.6,6.0,0.06,0,1,0,1912.16,1916.52
game_01242,15,Endgame,5.0,4.96,-0.04,Perfect,1.85,5.69,0.36,0,0,0,1916.52,1920.39
game_01242,16,Endgame,4.96,4.92,-0.05,Perfect,1.85,5.45,0.39,0,0,0,1920.39,1925.21
game_01242,17,Endgame,4.92,5.0,0.21,Good,4.48,5.77,0.25,0,0,0,1925.21,1927.37
game_01242,18,Endgame,5.0,5.0,0.0,Perfect,0.48,5.59,0.21,0,0,0,1927.37,1932.82
game_01242,19,Endgame,5.0,4.98,-0.02,Perfect,0.76,6.0,0.22,0,0,0,1932.82,1936.68
game_01242,20,Endgame,4.98,5.0,2.46,Blunder,4.18,1.3,2.0,0,0,0,1936.68,1927.3
